authorId,name,paperCount,citationCount,hIndex
31500239,N. Abumrad,341,19056,59
3580532,E. Ravussin,687,62243,131
2149607754,A. Schwartz,250,24518,75
145534892,J. Shepherd,28,778,5
1393910746,Michaela Rahorst,1,524,1
145949949,S. Ewing,3,621,3
2069143730,Cynthia Hayashi,1,524,1
2113588007,J. Maeda,3,526,2
30514159,Jessica Hurting,3,543,3
88214861,J. Albers,421,36859,95
2060915160,Vinod Gaur,4,543,3
1398649689,C. Campbell,9,594,4
2109108764,Zhu-Ming Zhang,1,524,1
104485029,S. Hensley,8,561,4
2117231689,Julie Hu,6,538,3
51038487,L. Keasler,10,564,4
2057033418,R. Moran,2,525,1
117713569,Richard E. Foushee,2,524,1
8263997,Marie‐Michelle Royer,10,373,7
4026110,B. Schautz,18,1220,12
11218247,K. Goele,9,576,7
27761273,M. Heller,66,3746,33
152250257,M. Müller,215,8712,46
153013309,M. Müller,17,830,8
1969897,J. Rood,190,10899,50
2057468420,D. B. Allison,18,971,10
1942471,M. Bray,191,10082,57
114293371,J. M. de Castro,76,3368,31
1952734,D. Clegg,271,18032,67
6378513,J. Clapham,91,5912,33
48590180,A. Dulloo,187,9415,51
47546846,L. Gruer,144,3545,32
3946509,S. Haw,145,4996,31
5372492,J. Hebebrand,745,40271,95
153413678,S. Higgs,1,242,1
1739481,S. Luckman,90,4344,36
47852659,A. Luke,233,11021,57
1422318152,Vidya Mohammed-Ali,1,242,1
1403177467,S. O’Rahilly,640,78964,138
152731457,T. N. Robinson,3,261,2
46451972,M. Symonds,441,12031,58
144863344,M. Rosenbaum,147,23261,52
47622729,R. Leibel,65,5660,35
1838067,M. Rothney,61,2121,21
49474211,Emily V. Schaefer,2,331,2
144289289,D. Gallagher,232,27361,72
1900844,R. Leibel,212,29041,61
8974052,G. Major,18,1661,13
4890507,P. Trayhurn,357,25055,79
5068656,S. Phelan,153,10296,53
6228416,L. Delahanty,154,8680,45
50387323,S. Edelstein,168,12264,55
4501947,E. Horton,337,30388,83
4580717,M. Hoskin,24,1221,12
32061245,A. Kriska,299,17492,66
1397507873,X. Pi-Sunyer,182,15832,46
5668120,J. Regensteiner,263,25061,69
12769957,Beth Venditti,1,514,1
38703436,C. Pelletier,13,719,8
8213345,J. Hosker,29,29352,13
6450404,A. Rudenski,44,30147,18
145495251,B. Naylor,16,28893,10
5740247,D. Treacher,121,32495,37
3287323,R. Turner,378,87881,79
30061327,T. Kajioka,9,213,7
6261152,S. Tsuzuku,30,579,13
6170726,H. Shimokata,346,8284,48
145982369,Yuzo Sato,167,3415,29
5554536,G. Jefford,6,253,5
4880958,T. Nagy,156,7592,45
144947013,D. Hensrud,103,6355,32
2054553348,H. Weiss,3,219,1
14573559,K. van de Werken,2,368,2
11396168,C. Ranneries,7,513,5
49808315,S. Toubro,169,11996,62
9040781,B. Buemann,67,3739,32
47718199,J. Jacquet,20,1746,15
3668226,A. Conill,17,2308,12
4602873,S. Racette,159,8046,48
4234881,J. Hnilicka,3,615,3
16084108,F. Froidevaux,5,278,2
1963582,Y. Schutz,355,19386,73
7877810,L. Christin,35,4248,18
50117161,K. M. Nelson,30,1194,11
1709267,C. Long,97,4441,31
49241429,J. Cunningham,60,2832,26
8530850,K. A. Letizia,12,1732,12
2231265,J. Mullen,175,8119,42
103822422,M. Mifflin,12,2406,6
2067904306,L. A. Hill,5,1957,3
77812957,B. Scott,45,3980,10
32550213,S. Daugherty,21,3382,12
118306802,Y. O. Koh,2,1959,2
1995874951,E. Widdowson,7,1221,4
9990110,S. Wildeman,26,538,9
47208377,H. Lhuissier,61,943,19
32784193,Chao Sun,115,420,8
2525636,D. Lohse,1192,35944,98
2280092,A. Prosperetti,485,17401,68
5025110,Dennis DiGiorgi,2,11,1
2057506742,Wei-Ching Hung,3,78,2
1877247,Chih-Han Chang,144,1863,24
115199210,A. Hsu,50,762,15
13659938,Hui-Ting Lin,28,224,8
32322367,G. Cramer,85,1082,19
77332902,K. Ross,15,213,6
145545307,P. Raju,76,402,11
7002709,J. Cambron,66,1298,20
32482333,J. Cantu,18,232,7
13504710,P. Bora,9,50,3
47190036,J. Dexheimer,16,299,9
7805138,R. McKinnis,37,1940,21
13579414,A. Habeck,5,40,2
4916899,S. Selby,10,69,3
5887592,Judith D. Pocius,13,94,4
50610846,D. Gregerson,8,200,5
2064730531,C. Schneider,2,40394,1
3629357,W. Rasband,13,41647,6
2504157,K. Eliceiri,257,92812,46
4593313,K. deWeber,15,80,5
46603005,Mariusz A Olszewski,2,22,1
30004675,R. Ortolano,6,62,3
2116659305,David W. Evans,10,269,5
51048196,N. Lucas,41,877,9
49217523,Boxin Zhao,131,4244,37
6637150,J. Israelachvili,567,71395,121
30130866,M. Tirrell,245,8340,49
15075045,D. E. Bereznick,4,218,4
47494857,C. G. Pecora,2,10,1
48766408,J. K. Ross,7,285,7
79784362,S. McGill,282,22444,79
31723264,R. Evans,113,4226,32
5193864,S. Dagenais,140,7361,40
2094876027,J. Crisco,64,5378,32
10706814,Lindsey Fujita,1,27,1
6522698,D. Spenciner,37,752,16
6307016,T. Flynn,121,6700,40
6654032,J. Childs,140,12221,56
3870336,J. Fritz,307,21716,71
1405842899,David W. Evans,18,300,8
34579321,A. Breen,152,4029,30
20778786,R. Fick,12,29,3
48074113,T. Christen,37,46,3
151433543,Robert Beffa,5,71,1
145507525,R. Mathews,8,113,4
11330174,M. Barrow,27,300,8
144296682,W. Bowen,191,8619,51
5237192,N. Hilal,426,25424,80
1438797931,A. Al-Hussany,15,66,5
153729459,P. Williams,4,23,2
153855985,R. Williams,3,148,3
16198902,C. Wright,97,4181,34
40018857,D. Werner,2,20,1
5295667,S. Kozin,359,5290,39
14944739,M. Brozovich,12,204,5
40021928,S. Porter,11,382,8
12397071,David M Junkin,3,57,3
14770317,S. Seigler,1,20,1
5433913,V. Cascioli,45,2912,12
2265944,P. Corr,117,1591,24
11493765,A. G. Till Ag,1,21,1
4894755,R. Wainner,56,5806,31
5533638,J. Whitman,72,6252,39
3288680,M. Protopapas,2,36,1
49285752,T. Cymet,7,82,4
48078149,P. Gibbons,35,786,13
46694975,P. Tehan,13,317,9
144715735,J. Levick,142,5355,38
84277523,Y. Chen,12,879,7
46340846,T. Kuhl,115,3016,31
30595452,S. Aljishi,60,524,12
92035839,J. Tatarkiewicz,35,174,8
152871274,A. Ramamurthy,12,71,5
2270651,R. Balachandar,265,3175,30
143608193,H. Ram,8,88,4
32294394,J. Castellanos,3,71,2
2082440591,D. Axelrod,15,282,7
48524513,P. Watson,11,206,8
144558147,R. Mollan,116,1961,23
4220180,W. Kernohan,156,3174,31
1443747820,R. A. B. Möllan,1,40,1
32971207,R. Randall,233,13901,47
40773045,D. H. Trevena,71,842,14
12924704,A. Ramamurthy,110,1804,23
69952552,P. Bhaskaran,14,87,5
4533438,A. Unsworth,230,4889,42
145263929,D. Dowson,531,21516,78
145319610,V. Wright,135,4648,37
6853120,K. G. Ikels,25,166,4
39393797,R. Lindsay,312,14447,38
40702382,L. Rayleigh,285,24166,42
1786507,T. Noll,209,2363,23
65970776,Y. Algan,108,6415,31
2076311915,P. Cahuc,130,7491,38
9949076,J. Boatright,81,2480,23
9807965,G. Pruckner,59,1584,19
4294061,Rupert Sausgruber,55,2081,20
118820450,Mark Kantšukov,11,34,4
117628157,Darja Medvedskaja,1,13,1
5569625,Lisa L. Shu,19,1639,12
87139625,Michael Davis,62,584,12
144968038,Daniel Houser,197,7805,38
2061310754,Stefan Vetter,8,296,3
152244055,J. Winter,158,4814,39
5881617,Y. Ohtsubo,130,1449,19
113835905,Fumiko Masuda,4,34,1
115151624,E. Watanabe,6,249,4
48813965,A. Masuchi,15,281,9
3320803,G. Coricelli,102,4176,25
144666511,M. Joffily,37,1927,17
2787163,C. Montmarquette,146,3207,26
4946038,M. Villeval,324,5886,38
152165228,Robyn A. Leboeuf,40,1462,17
2596284,E. Shafir,131,15050,43
117906801,J. Bayuk,11,381,6
1403787420,Franziska Heusi,1,986,1
144460872,A. Bucciol,121,1531,22
5997275,M. Piovesan,49,1604,17
1411292456,Rosa M. Abrantes-Metz,57,824,12
114662139,Michael Kraten,16,153,4
80513360,Albert D. Metz,19,253,4
2584077,G. Seow,27,1214,11
5571408,Miranda R. Goode,24,1784,8
1915197,C. Bicchieri,155,6110,36
145151405,R. Levine,130,65945,69
2061475901,Audrey Provenzano,1,16,1
11259152,S. Rohan,4,113,3
15218184,Elmy Trevejo,1,16,1
144564963,E. Burdick,81,20724,36
2058964291,S. Lipsitz,12,169,8
6264846,Allen Kachalia,112,5081,25
4381746,L. Tanno,133,2900,31
145604070,M. Calderón,205,11584,56
39163318,B. Goldberg,41,759,13
4334491,C. Akdis,809,58659,125
143695599,N. Papadopoulos,508,20942,72
4059531,P. Demoly,848,42145,100
144108116,J. James,145,5718,17
2478408,D. Classen,195,17712,57
3969382,R. Resar,38,4715,20
1865943,F. Griffin,25,5030,17
5078179,F. Federico,35,5109,17
14174690,T. Frankel,5,1056,3
39454252,N. Kimmel,6,1043,4
145023290,John Whittington,4,1680,3
46989094,A. Frankel,48,2967,22
2245202,A. Seger,65,7129,28
2594548,B. James,66,3570,25
2572471,C. Landrigan,223,14438,47
145332672,G. Parry,195,5930,38
10733138,Catherine B Bones,1,1069,1
2117374,D. Goldmann,350,26477,90
2564117,P. Sharek,106,6411,39
4617126,A. Ghaferi,225,6878,37
5501375,J. Birkmeyer,363,38263,100
4863704,J. Dimick,656,27375,88
102614389,Gerald D. Doppelt,44,1027,14
2417558,L. Leape,342,45549,82
4080318,A. Lawthers,42,14310,25
145522922,W. Johnson,108,3577,33
119295939,N. Laird,8,5702,6
119451023,L. Hebert,4,4804,3
2070201866,J. P. Newhouse,4,9013,4
115033197,P. Weiler,132,14523,18
5044832,H. Hiatt,134,13008,37
37198304,J. Shaoul,131,6371,30
8232291,D. Klarin,117,4678,30
5452596,S. Zekavat,83,3077,26
31984230,A. Hsiao,20,1348,12
6317362,T. Kitamura,458,6146,35
40998204,K. Kiyohara,175,1859,22
3971687,Tomohiko Sakai,59,1267,19
4766304,T. Matsuyama,167,1382,17
4091140,Toshihiro Hatakeyama,28,329,7
32125528,Tomonari Shimamoto,49,607,14
39100090,J. Izawa,71,895,16
2981097,T. Fujii,102,1312,17
4384767,C. Nishiyama,135,3208,33
2442010,T. Kawamura,323,9713,52
2965989,T. Iwami,321,7876,47
48470922,D. Fredman,28,934,13
2128148,M. Rosenqvist,313,16301,66
7834586,T. Djarv,23,381,10
2095754377,S. Österberg,2,147,2
95539072,J. Lennartsson,4,167,3
143850529,Y. Ban,220,4367,35
143757075,N. Stefan,368,24363,83
2080282,H. Häring,775,40152,99
48361159,A. Pulver,5,263,4
46846086,R. Wei,68,988,17
38576792,Clay N. Mann,9,193,5
40199897,M. Jonsson,73,2050,19
1399846245,I. Hasselqvist-Ax,17,1317,9
12930669,F. Håkansson,2,108,2
38280085,G. Riva,22,1884,11
46487632,S. Hamby,37,1821,17
1404755747,J. Hopewell,11,909,3
35696286,Lingyao Zeng,48,4140,23
144100855,S. Burgess,409,31036,74
49825856,P. Amouyel,20,931,10
6774045,A. Hamsten,791,88650,139
153631654,W. März,7,430,5
82117966,S. Shah,367,39384,68
7820945,A. Siegbahn,476,30333,81
1404778774,G. Veronesi,2,217,1
4682839,R. Koster,281,21614,65
2759565,M. Baubin,101,3335,24
5976310,L. Bossaert,302,22254,65
121962398,A. Caballero,2,1220,1
50720671,P. Cassan,56,4971,17
144600196,M. Castrén,251,10492,49
2272505,C. Granja,64,3249,19
32912592,A. Handley,133,11457,44
5182237,K. Monsieurs,205,11766,41
2951924,G. Perkins,702,30471,83
14227842,V. Raffay,76,4691,17
2625957,C. Sandroni,219,12070,45
144547547,M. Eisenberg,301,21423,75
97550380,G. Sinibaldi,17,510,1
32413193,R. White,161,8820,39
2034585,J. Després,154,16024,58
2071507484,C. Bouchard,172,11105,60
2783975,C. Grillon,301,25447,87
4481756,M. Krimsky,12,542,9
38295263,D. R. Charney,7,581,6
3122072,K. Vytal,19,2194,16
7376455,B. Cornwell,62,3610,30
2824309,M. McCullough,246,30997,70
1769074,P. Churchland,175,8876,38
144928774,A. Mendez,195,7900,48
6261996,Sarah E. Groppe,9,251,4
49914933,A. Gossen,21,726,11
31521075,L. Rademacher,39,1449,17
1399653648,A. Hahn,4,366,3
153117793,L. Westphal,2,353,2
3026200,G. Gründer,348,10075,47
8526020,K. Spreckelmeyer,34,1649,18
1393639416,W. Romero-Fernández,50,1692,22
101908480,D. Borroto-Escuela,225,4893,41
1828303,L. Agnati,821,34146,89
152256334,K. Fuxe,1664,91221,139
6235921,Yomayra F. Guzmán,16,956,12
145157657,N. Tronson,63,3280,26
4173663,V. Jovasevic,36,1112,15
2115497390,Keisuke Sato,14,370,6
6572846,A. Guedea,24,1099,14
4156232,H. Mizukami,228,6957,49
10222832,K. Nishimori,200,10030,42
3042722,J. Radulovic,184,7285,49
3938047,S. Kagerbauer,25,514,12
2157832394,J. Martin,40,1023,17
2053644758,T. Schuster,11,682,10
4345044,M. Blobner,259,4636,36
34398108,E. Kochs,560,9845,53
2069752188,R. Landgraf,8,223,4
2107962880,Yong-liang Wang,7,135,4
2116945261,Yan Yuan,3,107,3
2146154199,Jun Yang,53,1134,21
50097130,Changjiang Wang,19,262,10
3564076,Yan-Juan Pan,23,301,9
2149373527,Lu Lu,12,161,6
2115529125,Yu-quan Wu,10,136,5
2111190781,Daxin Wang,23,373,11
34940018,Lu-xian Lv,13,446,9
2143498368,Ren-Ren Li,3,101,2
2027440212,L. Xue,21,191,5
2115302274,Xin-Hua Wang,2,101,2
4406036,J. Bi,48,1732,17
2108702077,Xin-feng Liu,42,1115,17
144758878,Y. Qian,131,2323,30
5554037,Zhi-Kuan Deng,9,140,4
48805644,Zhi-jian Zhang,44,1155,13
2114802498,Xin-Huan Zhai,2,77,1
50177418,Xinping Zhou,3,119,3
1908568415,Guo-Liang Wang,4,131,3
2142251538,Jian-Xin Zhai,3,101,2
120639709,Wen-yan Liu,30,796,18
3032324,N. Striepens,20,1898,14
34752608,Sandra Deutschländer,1,210,1
3365479,Marinus H. van IJzendoorn,956,71835,126
1398107536,Ritu Bhandari,9,268,7
116320281,R. van der Veen,22,528,11
1384075557,M. Bakermans-Kranenburg,574,45859,106
2065254539,Lea Schäfer,1,239,1
3576910,Knut Schwalba,1,239,1
49374903,J. Reul,95,3468,31
3156545,O. Weisman,38,2287,20
1397662899,O. Zagoory-Sharon,94,6773,38
40504396,J. Burkett,15,862,7
122031327,L. Young,315,31740,90
37410767,T. Love,61,2767,28
115438984,M. Enoch,99,7437,50
2569943,C. Hodgkinson,157,10196,54
34131462,M. Peciña,45,1824,20
4010644,B. Mickey,77,2188,22
1795763,R. Koeppe,621,45704,108
6346310,C. Stohler,136,10955,46
144059425,D. Goldman,592,43953,112
3066130,J. Zubieta,305,22837,76
2143882,Inna Schneiderman,18,1795,13
2258432,S. Gavrilets,163,11066,59
34642903,A. Ophir,130,2078,24
46590873,Ana Gessel,1,123,1
3774860,D. Zheng,8,305,6
6959989,S. Phelps,80,3037,33
4434592,A. Borrow,13,403,9
38069550,N. Cameron,28,1305,15
5421331,H. Walum,48,2654,20
5861050,J. Neiderhiser,317,10143,57
144338509,D. Reiss,413,14656,70
6150594,J. Ganiban,145,4662,35
6725784,E. Spotts,60,2170,21
4085739,H. Anckarsäter,200,11962,54
3471989,H. Larsson,546,20095,74
7357117,L. Westberg,118,4482,37
3122131,P. Winkielman,156,16484,46
50781570,Bianca P. Acevedo,43,1720,18
2071741970,A. Aron,39,4874,25
2456191,H. Fisher,75,5241,31
2248031,L. Brown,61,5508,33
2054096414,A. D. Boer,6,182,2
48487826,E. V. Buel,11,236,2
3864241,G. J. Horst,77,2769,32
34605352,Jennifer A. Bartz,62,5413,23
2669604,K. Ochsner,240,39190,85
1739352,K. Young,36,1341,17
4311066,Kyle L. Gobrogge,22,1455,17
152891792,Yan Liu,42,3135,26
2108305720,Zuoxin Wang,107,8733,50
40132452,Alexandra Patin,11,1014,9
48129793,O. Onur,69,2221,18
2111403556,Michael X. Cohen,153,17139,65
2066609875,T. Baumgartner,31,828,6
2068840381,Sarah Metzler,1,682,1
9594622,I. Dziobek,209,9724,50
38840210,J. Gallinat,99,5348,36
145912482,M. Wagner,412,17811,70
4324716,T. Insel,369,55626,109
49809277,L. Goossens,53,860,17
2626797,J. Kukolja,70,1696,24
5478357,E. Griez,157,4538,41
50033347,K. Schruers,146,2766,30
31880105,Margot J. Taylor,278,12965,57
2447633,M. Arsalidou,57,1869,16
145919502,S. Bayless,23,564,12
39330507,D. Morris,10,562,8
2171558412,Jennifer W. Evans,1,108,1
8652383,E. Barbeau,152,3552,35
6346595,Angeliki Theodoridou,5,422,5
145781549,A. Rowe,59,1938,22
5347036,B. Ditzen,174,4357,29
2070831703,M. Schaer,8,854,4
49106967,Barbara Gabriel,14,1051,8
3215471,U. Ehlert,399,20141,64
153793195,C. Carter,184,15774,68
1399305014,H. Pournajafi-Nazarloo,47,2658,26
1802048,K. M. Kramer,24,1741,18
3162909,T. Ziegler,179,9420,55
1398036253,R. White-Traut,133,3005,34
40095361,Deborah Bello,3,338,3
3567603,D. Schwertz,80,2092,25
1853301,N. Bunzeck,80,3458,31
2606465,E. Düzel,329,13145,65
38510414,M. Smeltzer,13,378,7
118024523,J. Curtis,53,2156,20
4320143,B. Aragona,47,4346,32
2107622289,Y. J. Yu,14,2103,10
3501120,Jacqueline M. Detwiler,5,583,5
3952997,S. Girdler,177,6528,46
2534102,K. Light,182,11680,59
48089826,Debra J. Mashek,44,5890,23
104716264,Greg Strong,14,1272,6
1410073500,Haifang Li,39,2307,18
1402349258,M. Horvat-Gordon,13,538,9
3599586,D. Granger,395,19465,73
40502885,E. Schwartz,13,2611,12
24281703,V. Nelson,2,287,2
6717495,K. Kivlighan,40,4705,27
2067658601,M. M. Lim,20,2854,15
2934951,G. Yovel,156,8469,47
2152670463,Y. Liu,51,2244,19
47197431,Z. Wang,26,3136,19
144141544,I. Aharon,35,4050,14
1402999887,E. O'Connor,1,1092,1
4316991,Z. Wang,70,1799,19
37570391,M. Cho,2,562,2
143764441,A. DeVries,76,3307,26
39104734,J. Williams,107,1685,19
92822131,R. Brickenkamp,4,472,3
6688336,E. Zillmer,61,1860,17
47956780,C. Holmes,33,12770,21
1771572,R. Hoge,113,7493,38
144892379,D. Louis Collins,98,5669,20
113834374,C. Fabre-nys,65,2552,29
3889621,S. Ohkura,127,5043,34
2084701,S. Lehrl,118,1604,16
5714714,G. Triebig,136,2430,26
2054056717,B. Fischer,5,706,3
143988026,A. Holmes,41,18979,19
143764829,K. Worsley,164,38885,69
144155759,C. Frith,750,132618,177
52216909,Richard S. J. Frackowiak,358,77176,124
2400507,Sean Marrett,86,14088,39
2279024,D. Bub,129,5790,46
145929570,L. Shapiro,74,3141,25
48279878,E. Hatfield,179,12799,48
40189096,D. Kleiman,138,6976,38
6658851,R. Reitan,192,23304,52
80870482,Aygul Rana,13,51,5
77896676,Azim Malekshahi,7,17,3
2113719864,Niels Birbauumr,1,3,1
1399204188,A. Ramos-Murguialday,78,3022,24
113469609,B. Skinner,288,43655,81
34753196,L. M. McCane,15,1762,11
48154411,Susan M. Heckman,7,389,6
143865524,G. Townsend,19,1706,14
3118472,J. Mak,25,1444,17
2006571,E. Sellers,69,5736,28
34820493,D. Zeitlin,13,462,8
5618888,L. Tenteromano,10,414,7
2259046,T. Vaughan,40,10075,23
2226487,Ali Danish Zaidi,10,46,2
32569969,M. Munk,90,5789,27
2116882088,A. Schmidt,2,112,2
1399249522,Cristina Risueno-Segovia,6,79,4
31981605,R. Bernard,9,39,2
1784059,R. Sitaram,126,6190,34
2614888,V. Gilja,86,3819,29
2231933,C. Pandarinath,51,2293,19
7022064,Christine H. Blabe,21,1336,13
2961004,P. Nuyujukian,63,4837,31
6629883,Anish A. Sarma,22,717,9
3668568,Brittany L Sorice,9,890,7
6654428,J. Perge,24,1158,13
2102382,J. Henderson,154,12122,48
15033114,M. Curado,20,972,7
144612903,C. Lücking,205,5796,45
145972931,R. Dengler,565,15839,66
1403372794,Guillermo Gallegos-Ayala,3,180,3
3956476,A. Furdea,24,2263,15
2778664,K. Takano,45,928,17
2110129,C. A. Ruf,24,1038,12
2383633,H. Flor,677,50007,112
2337145,S. Soekadar,135,4993,30
2938409,M. Bensch,20,892,11
1986611,S. Halder,82,5592,34
3704483,A. Murguialday,15,748,9
143757446,A. Gharabaghi,293,6826,44
2960864,F. Nijboer,55,4338,24
3263995,S. Martens,8,251,5
2519788,D. Lulé,123,3722,36
2080003726,Benedikt Ehlich,1,64,1
48439689,D. Lang,3,64,1
40593806,S. Sorg,4,172,4
50717134,Johanna Heimrath,8,232,7
144792337,A. Kübler,289,22126,78
1936326,A. Ludolph,1133,41947,94
49207708,D. De Massari,5,146,5
2968295,T. Matuz,29,1314,16
116731562,Linda van der Heiden,5,149,5
134754250,S. Ruiz,40,1321,15
67317558,M. Wildgruber,238,5149,30
2135444,L. Carelli,73,759,16
40625186,F. Solca,53,669,12
1933399,Daniela Meazzi,2,90,2
1978361,P. Meriggi,63,1123,20
2838138,B. Poletti,134,1990,21
2989411,V. Silani,546,19748,70
2006646,Phillippa Z Tsui,2,115,2
9054278,D. Massari,17,90,4
2239056,M. Bogdan,140,3341,28
144742078,W. Rosenstiel,741,10227,47
152427953,J. Hill,16,492,8
30927799,B. Schoelkopf,23,669,9
2250431,D. Beukelman,232,8368,53
3033912,S. Fager,68,1816,23
4410870,Amy S. Nordness,9,246,6
152945492,Michael Hall,8,106,5
113925663,Joesph DeCerce,2,56,1
1987026,G. Rey,29,960,12
1680226,A. Godavarty,137,1792,21
143799386,M. Gerven,157,4329,36
1881551,J. Farquhar,84,2177,22
35815294,R. Schaefer,59,1194,16
3346066,R. Vlek,23,898,12
35381760,J. Geuze,12,521,6
144483472,A. Nijholt,626,12853,47
69426785,Pim Haselager,63,1338,17
1798175,L. Vuurpijl,91,2157,24
2805324,S. Gielen,87,4178,32
2200044,P. Desain,215,4054,34
47760466,C. Zickler,7,262,5
2097084725,S. Häcker,3,360,3
51191724,A. Demertzi,94,827,11
4726263,F. Pellas,43,1420,14
119840879,E. Sellers,11,2770,11
9953894,J. Mellinger,33,3560,20
51412508,M. Jordan,6,725,5
5943504,U. Mochty,10,858,8
31564922,D. Krusienski,15,3819,13
123050448,T. Vaughan,14,5756,14
121385721,J. Wolpaw,9,2179,8
3682591,Yutaka Fuchino,13,354,8
3115961,M. Nagao,56,820,15
2359226,T. Katura,58,1575,20
2893819,M. Bando,33,270,10
82721844,M. Naito,5,257,2
2748451,A. Maki,158,5401,35
2110885286,Ken Nakamura,2,53,2
48865690,H. Hayashi,90,1761,22
2294115,H. Koizumi,198,6545,38
50279791,T. Yoro,11,217,4
2320510,Yohko Michioka,1,219,1
2790916,Kuniaki Ozawa,12,249,3
51919690,Yoshitoshi Ito,16,545,3
8260474,M. Kiguchi,122,2638,27
8982609,Tsuneo Kanazawa,1,219,1
1759530,S. Hanslmayr,150,13388,48
3675882,C. Peppiatt,12,2773,8
6692735,C. Howarth,47,2598,16
3835324,P. Mobbs,71,3872,29
2933783,D. Attwell,307,34507,84
153928651,H. Pawelzik,3,566,2
2369552,G. Schalk,195,19528,58
143614492,N. Neumann,47,3433,24
1812411,T. Hinterberger,151,12112,47
37047956,J. Kaiser,180,9391,47
3943664,U. Leins,6,722,5
2053172730,G. Bauer,32,904,13
2990126,F. Gerstenbrand,316,4089,32
5799631,E. Rumpl,75,1060,14
32908095,B. Kotchoubey,186,8734,46
144320332,J. Pauls,41,8816,11
3962027,T. Trinath,26,6986,10
2346632,J. Perelmouter,7,2627,5
6733298,N. Ghanayim,10,2663,8
144052258,I. Iversen,4,2226,4
143669501,E. Taub,224,30237,81
101253814,Arthur Schopenhauer,108,794,11
101318520,Marvin H. J. Gruber,32,357,7
46792600,Z. Cohen,10,1158,10
2055580051,Grégoire Molinatti,5,267,3
47598093,E. Hamel,225,12672,64
144449603,M. Hayes,205,8320,31
143818124,S. Chou,133,3332,35
144809011,F. Norris,114,3534,30
1712899,W. Singer,667,74354,125
50575483,L. Farwell,21,4163,11
3089133,E. Donchin,264,42386,86
145081459,M. Cope,127,16269,56
3039872,D. Delpy,387,25875,78
144757450,E. Reynolds,219,11256,57
143684227,S. Wray,464,19585,69
78153454,J. Wyatt,216,10650,45
87043209,P. van der Zee,39,4660,17
48955527,B. Dworkin,59,1689,20
144451731,N. Miller,207,17925,59
2064966376,F. Harris,7,6930,6
118336494,H. S. Razran,5,57,3
47811868,A. Mahipal,281,3947,30
15407648,S. Fowler,25,676,10
3702616,Angie C A Chiang,16,1015,10
5410133,R. Savjani,43,451,11
48517816,Dorothy R. Schuler,10,933,7
2559281,J. Jankowsky,72,6001,32
5122417,Shih-Ying Wu,77,2498,31
3366829,Y. Tung,47,1987,17
48509449,F. Marquet,53,1328,17
3274321,Matthew E. Downs,32,739,11
46982234,C. Sánchez,8,227,5
2109537184,Cherry C. Chen,22,1090,13
1843875,V. Ferrera,128,4548,35
2009083,E. Konofagou,578,14380,67
2240585,Julijana Milojevic,14,481,9
37864256,M. Costa,40,627,10
116485733,A. Ortiz,127,1969,27
4636212,J. Jorquera,79,996,18
4337582,G. Melacini,148,3791,36
48957623,Simon J. Henderson,8,406,5
1866128,C. Andersson,44,1120,18
145688455,R. Narwal,71,5444,20
145341562,J. Janson,38,8661,20
47800123,T. J. Goldschmidt,12,135,5
4362714,Paulina Appelkvist,9,181,6
5843457,A. Bogstedt,23,951,11
33444752,Ann-Charlott Steffen,19,664,12
5362561,U. Haupts,30,3029,21
35024530,J. Tebbe,22,278,8
46925015,P. Freskgård,56,3295,27
6434288,L. Jermutus,116,4286,38
2061515302,M. Burrell,14,426,10
152986894,S. Fowler,25,2891,16
4543917,C. Webster,43,981,19
4726080,J. Jordão,12,1030,6
4699186,E. Thévenot,8,624,7
1403266404,K. Markham-Coultes,9,388,7
3622288,Tiffany Scarcelli,4,384,3
4919942,Ying-Qi Weng,9,459,7
6367534,K. Xhima,15,498,8
1409719571,Meaghan O'Reilly,6,235,1
115026209,Yuexi Huang,82,3493,27
4357594,J. McLaurin,217,11666,53
143815485,K. Hynynen,812,40591,106
5349115,I. Aubert,117,5309,34
3399851,S. Rasool,45,1827,18
1400537204,H. Martínez-Coria,44,2884,20
2110402920,Jessica W. Wu,24,3942,14
5667871,F. LaFerla,395,42451,107
88925755,C. Glabe,29,2274,15
1969892,N. Lipsman,221,7172,38
2170519,M. Schwartz,191,7491,49
23943018,Liesly Lee,40,1987,17
1965345,T. Sankar,88,1633,21
2053969285,Martin Chapman,4,462,3
143898784,A. Lozano,747,54205,116
38952822,H. Morrison,30,1209,13
5509368,J. Filosa,83,4275,31
1397329655,M. O’Reilly,87,2679,26
6251855,Kelly A. Markham,15,1259,13
6928743,K. Foust,71,7710,32
3100863,B. Kaspar,189,15635,57
144312343,N. McDannold,274,17168,65
2509273,C. Arvanitis,84,2657,22
2493249,N. Vykhodtseva,120,9269,43
49839283,J. Frost,32,1420,16
49166856,B. Liu,1982,46032,93
49490235,M. Kleinschmidt,77,2442,26
145012898,S. Schilling,142,3960,34
3766166,H. Demuth,311,10185,56
4482488,C. Lemere,197,20570,69
12949542,James J. Choi,74,2462,24
4865593,Kirsten Selert,6,449,4
2095068,F. Vlachos,17,906,8
2064871409,Anna Wong,8,196,5
145522161,A. Alonso,95,1544,25
3585118,E. Reinz,21,347,11
2646424,M. Fatar,117,4687,30
47897020,M. Hennerici,948,40209,92
1702468,S. Meairs,128,6863,32
2115766288,Allan Wang,3,105,1
46992145,P. Das,97,9259,42
143899449,R. Switzer,77,5356,32
