paperId,referenceCount,citationCount,authorsCount,occupiedJournalPages,authors_sum_paperCount,authors_sum_citationCount,authors_sum_hIndex,altmetric_score,influentialCitationCount
264cd08c3960580b02669ba0a267043ce47e1b01,146,6615,1,38,73,63197,39,48,359
e1ebeed59432501944fb16e020fa78a97db9b9da,24,74,2,6,206,12626,75,0,1
3693793fb7a3fb0e629a6aa7ed6f3babd2c18db1,23,385,2,10,149,14971,76,8,5
3d6cd067760a567d9d2ae633bd8bdbfd23a309f7,4,13,1,4,70,2035,24,0,1
1f69f816c2ecf6ed93f023690b29768be32d8001,16,167,2,5,283,19215,85,0,4
067bc0f7b6b95cc7f614a25b59adfc621513cfb3,25,243,3,8,429,24435,124,0,3
efa07a8a8749ccfcb86f626d47794fb327cab735,42,355,2,9,356,42400,111,3,6
1e0dd38b7836fb6a844cc76da02b860e19ea0c75,16,50,1,8,162,5695,31,0,2
c4ac10ace9f8c558657b7d25dad2bdd5013fa729,30,78,3,15,130,41126,70,0,0
c6810194b621ee95bc6b75b65ac0816c36fc3b78,44,1809,3,8,1048,211639,281,10,77
45d4b3151fbff7b7886f6084a075eea4d3d4c780,48,94,1,18,204,12215,53,0,7
6074cd225180c1e480e277c22893dd3af7188b7e,0,673,1,0,14,1651,8,0,20
85cb131f315493cc25d9186bed5dfbed48f3fe30,7,57,1,6,2,57,1,12,4
ae6a5cd7fe801d88ff5e97cb5bf996cd0228f9f4,5,43,3,5,77,4660,29,0,0
b9ac3fabd8398f93523489a771f70c23cb81dbbb,6,8,3,8,271,18235,76,1,0
5eb708e9a87f69174533c8a1faa74344bbe3ec1c,0,13,1,18,204,12215,53,0,0
bc26d6e903232a6ff3e0af47760fa9c1084284fb,11,265,4,14,357,34320,111,0,1
c3ff7a45bc21e3fb8d1b8568dda01a6f50b8d4b6,19,112,4,7,281,10584,76,0,2
29a516b7b8e94969910a90e929b9a27160ee4e5c,22,228,3,6,483,56175,147,0,3
772e7e7b31608146d208138469200351bd6f0275,23,11,2,11,247,74449,104,0,0
413d77ce8efb97cfbffb8c995356a2959b40e4c7,4,28,2,1,261,32933,88,0,0
6127de730e2caffa858915890c578563af70beae,0,30,1,1,18,323,7,0,3
be8d9da78800486f2eccfeae15c59d2e521da593,21,2,1,0,318,53627,81,0,0
266a7abd59615c4886906c4310efccffabb16473,0,10,1,3,46,3054,20,0,0
136cadea50290e687f58a7117662833050aedfed,54,102,1,24,46,3054,20,3,4
652125a04682b12c0aa94bcc5b2ce35417474b54,37,2522,1,13,109,17289,42,72,238
3121ff111b1c66aac9dfaf9767c6eb7d844c09d9,15,145,2,10,192,8051,46,24,3
aeb6166f40c203d4e6ba628353a18205a30527aa,28,159,3,7,268,26141,125,0,1
642ac9eb5c2dab1f01d212585e2af397b6fdb40e,35,280,2,6,110,2708,37,0,5
e85c7f7265258a58111eb8a7d1d8b8615ec5ecda,20,28,3,15,78,1641,31,0,1
270214dad64e242d2ece26b8d7d9218261c5d9dc,21,17,2,10,52,1410,19,0,0
1a4a34f0a287a76ff670bd5018e947654ff98ebc,18,119,3,10,169,9435,62,0,5
f79d52ba67c134fbba608ae24bfd508622eedf70,74,525,2,0,132,18562,54,32,38
0cac5abaa98c1b06a07ea76de5f259e31b46c457,6,30,6,6,61,729,21,0,0
37baea352af73012f2ffb2d4968207d29015d621,19,256,3,10,375,22197,103,0,7
ad37e00352406dd776bc010769489b2412951c7d,19,1948,1,5,158,7683,37,407,63
b1f88f827eb499344bab65334963a08a736585af,31,933,3,9,336,18244,93,19,61
de6f1a8040fa848b69ef2c0e2bbed26522d04dda,72,701,1,16,84,12384,41,16,26
ca780866f5996d26ec065008c0afb3226a3ebb57,15,57,3,6,274,34037,95,0,0
91de0b59a627daa913e6cebd003d8ac16f4b66c2,91,1640,5,15,703,86409,198,16,27
ee779f69e3c13e5f8c3e7357b7acd64975b3a326,17,68,2,14,86,5264,45,3,3
26819e6c850579d742c8f0897560a8d478ee9107,25,135,2,12,148,18341,53,1,7
39035e4fef061a0fb9f92c8191ae06fe8773b756,32,134,2,10,115,26319,61,0,4
30012b66a3fb583613c7eda3a5ddf4003a0ef347,0,3432,1,0,73,63197,39,0,251
8942a47f5cbf532ed7aedda120e0a89f4cd2192e,0,5224,3,1,339,102897,149,0,136
e114d7cace955bb48348ab478ec2e7af5e96c734,8,85,2,5,225,4061,44,1,0
506381bc4dc29a36c94885e976e91e142cdd4de3,11,103,3,10,376,22270,104,0,3
b0d4e48791a38ff22335c214774abc6ae24d4ba2,27,181,3,10,86,4517,43,41,6
c1b3fe915cfe05f5045be26884d5f2663a09adb1,15,175,2,12,87,9212,54,2,6
cdbb205ea0c77c8c98c9d44bb3e54d614e924dd2,0,16,3,1,88,2319,29,0,0
f78da242b8a2843231f662d7bf36d0f3f79febb5,19,111,1,8,29,1205,14,3,3
ce6556e332c26190af1ff7696f5ae01bf420b4bb,13,370,2,22,651,83501,158,26,11
9717955b022c43eeb9a41eb12ee02fe69da91348,0,2759,1,0,113,13270,38,0,274
7ada067d49a79176ec235226fe83b74acb6276ed,16,112,3,8,364,27897,111,11,1
8afdee82571adf8bfc40185a2ccfea5229213def,15,119,2,6,51,1399,22,17,4
ac77ae48f2cd97a4e037069299e1a9c5cfd39e7a,10,89,2,7,165,17040,58,0,2
009195e1df1818333c29da447a03059c3dcbe3f0,27,486,2,11,699,101128,179,29,18
515afc05a2fd43239405b3b59d97179266f4e25a,32,36,2,12,203,11792,59,0,0
cc1091df24d3ca1850d5bf9036b61a08c42359ba,2,162,1,28,15,1267,10,2,9
857b397e3c6f01a57cc80231b07cb805b0026c6e,0,4,2,0,95,14860,44,0,0
41a9e1c51fe52ae3591c4a87019e92fcadf82f24,8,285,5,2,832,63638,253,9,3
1a17dfabf454c89595f72b298eb7425c535ee159,21,73,2,9,115,26319,61,0,2
8068ce17a0aaf0b897b1e2ac2e10b10c8d813a60,0,275,4,0,150,7229,73,0,14
9ded23905f3daf77643bfe849fafdeba4c0a4e0a,17,19,2,6,129,2319,33,0,0
673201c96e2e5adb28e3e3d66f2df90aeb93b39e,16,70,2,6,101,3263,39,0,2
97e72b9a646f893815853823a60871c9263c7ee7,7,44,2,10,51,3157,24,0,0
f52f1beb4f8a8d63f366346c6aafed8390ce295d,43,359,2,19,524,23720,90,0,7
15f2a8ac9342a00628c2547ad97f6bc83bd6217c,17,27,2,8,123,10280,48,0,0
b346742268830c05319c93709304c6127279a86f,0,14,1,1,3,18,2,0,1
a0c477df41d961a285508b63edf8e957bd3bef5f,41,90,3,12,123,2760,39,0,1
db9b218f83622795b64431dfdd4cf8227f119571,44,13,1,27,21,758,10,0,0
304c2198786e50913a4416946150b9433f3b1ad5,20,188,3,13,623,45682,165,0,2
ddeabd965bd1da497b7358dc285fdeb83fcfc9f3,16,21,2,11,55,1430,20,0,0
ecf140454ea3032837403b627ab606f85300944d,21,1460,3,11,815,98398,215,43,35
e26f87d18cbace4b3c26aa4ef48280cc11acf2bc,21,1747,1,14,148,23156,61,153,234
567bb1a22227e088ddce9cb10e3b32896e3574b7,22,96,2,7,250,124628,101,0,3
58418430be04dbc71757585a71864cbf563e116f,24,133,3,9,165,7981,57,0,1
757f938d5fce2a1f26861a2e2a44dec14f51603b,0,2014,1,0,30,2195,4,0,165
de64d69d0f923187865c274e5c33d75e22342f37,21,517,4,10,218,13093,72,0,11
a9cf1eecee1950a0720ec3a5e7201bd516129334,0,2259,1,0,83,12578,31,0,195
4313e9ad8b50c06b51a164a688ceb36cb87efb32,39,1014,1,14,253,42574,83,0,69
312cc3c7e395fd16ece8f2f0de08108dc014db1f,46,349,2,9,248,20575,77,0,9
6dda852479ea64ca532d1505aa7d7a10848b1571,0,42,2,1,41,1128,14,7,2
05587eb7193838a7a2c9e7ba6c4b7b8b4ca0839f,15,17,1,10,51,1393,18,0,0
fa982baf82390ac5f48843d437e268d318026964,6,22,3,19,62,2763,32,0,1
511f77d71febe25d1d65899a04c3b2d19c21839f,13,23,2,8,45,1402,23,0,0
16ae4cf82e87451492d0eb12190acfb63294e305,35,3883,3,11,269,65124,129,385,146
d5b1b95473d7961e8d323a12e8c113b2530d0d6e,13,50,1,3,78,809,15,0,8
a222cdee379790ab53f71e0c2fe4838b91082afc,18,136,2,10,388,20697,86,0,6
273b54f9bc59d6f96b782b02c676a99f2f472173,28,1101,1,15,277,33890,62,43,55
00e6cdbf13562729404c6daaf4dbbae6742377f0,13,394,3,8,429,24435,124,3,7
a088bf06ebdbc0eb12219f7f01365866a6d78bba,5,402,2,16,182,13752,58,3,15
4e6129934fe2696c18cf73ba98bcabe7e5597858,46,1412,1,23,88,22323,55,0,46
4645c3e81b19dbfb1f39667d85cbce2be4cb8e2a,34,219,1,10,13,559,7,0,4
e80b96dba3ddcce8c75c41c4cd245749e29aa231,12,185,2,6,21,746,13,71,8
950afbb1638639fc402c083d64e6738b82a6d967,125,695,2,24,57,3681,29,0,9
00a32c67d0c2ecc09fac658178814b3ce1135dcd,6,6,2,7,42,957,14,0,0
7bdc44cb74694c862aee13688d0f2c65b4d59a74,10,106,2,5,83,2617,28,0,2
dcbc10475b93aa69583b46492f61be02a3052fc7,35,43,1,11,166,3868,37,3,1
d2d2a312f2ba374e90cc30f7cce680c6145c4746,14,106,5,11,978,151888,276,0,2
cc670ca7b41ae2069342756830d6933f8154f5c7,19,166,1,13,13,222,5,0,14
58fe5a18af619297c2a47a4fed99fb784a1aad6b,21,147,2,6,239,12292,62,0,1
4c6f4665525501ea95db3a1c8bd96a8d032893b7,29,907,2,14,129,15803,59,64,30
dde6a74da9caa7f6b3bfe0ef5ba944030b2bd36c,22,180,3,13,106,11330,59,0,4
3f1e56248b27539b00704e75ec257936ef8c2e0f,108,42,2,67,375,12385,84,0,0
86a5407ed80cabb199ebcf67593d99d31c0caafa,23,2088,3,10,445,51466,147,43,61
43acc383a176979a05ae35d7a7bfd37368059c50,8,24,2,11,58,1641,24,0,0
0cb913dfe62822a4d9d431fde9910110aeba4079,27,87,1,11,204,12215,53,0,11
179c996a4c5b274df4ab285083bd6703ae703129,16,93,1,9,156,10025,31,6,3
ab603eb55ebb732172cc70855f03394c4a21ca3a,28,7,1,27,191,10336,34,0,0
ec94ab9108898c4d8ef27e6be2a3bb12ec481be0,1,31,2,11,58,1979,24,0,1
1e5f1d69123e0f65b7decfea3cacd12c60f414b7,5,165,1,6,77,3190,22,0,5
c82ea96da02551f091ed2ec46607013254f9ccd6,7,75,2,12,133,9630,45,0,3
101348895011bba92bc111395edbd0ef9bd87112,16,9,2,8,104,510,15,0,0
203e0b217eeec894597e198bd24033c5773bec53,17,345,2,15,469,75268,145,24,24
8cd95283208715c1eec3304fa13bb877a110d8c4,28,962,4,15,841,136488,242,4,29
4eadddd30723dba2dd4070eada4b6677fb694d37,108,423,1,21,51,1393,18,3,10
3406d14a09f60320ded806f58b2e904c1a354ef2,9,92,2,6,189,3955,37,1,3
9ba87e56d144ea43c0721df7fd3acce0d8bc30f5,8,31,2,8,274,23907,77,0,0
c4aa6269828807a4e2f2bfb5c8b6b66d8c1257c0,8,105,2,5,58,883,18,0,4
4b1ab6290fe7fa7ac31a6a6197a67299190666c1,19,259,5,18,119,9549,61,10,3
f5811f739acc8e831c9ec973055650896610da1c,17,197,3,12,125,8764,64,6,14
fed6a51158917b89b9f6a045718ce9c65dbda2c5,4,24,2,4,312,15082,66,0,0
a7dec84a1202fbbf85957b5d4baee04cc95bc0aa,15,657,4,9,149,13377,66,3,24
8f8fd8b4b1646cffc2f42348c21fcecc1d6ab442,0,600,1,1,42,923,9,0,42
17866d1847508f22fe256f1b91ebf03536ca383e,6,17,5,3,365,9172,61,0,0
c62af9516b94cb4ee265650b42623a7044ddf8ed,0,89,1,1,99,4327,37,0,4
58a91583c4f76760161bf41e00123f9e3e6da8e7,34,388,1,6,187,30005,87,3,26
0f59a619303a631902e90719d0113f89bf4a4f49,27,63,3,15,220,13476,67,0,1
81f76e697771878c16b1d5f2eb527e6878225742,66,1503,2,21,244,31678,93,79,77
a7b8eeb3e208bdea9daf4d6dd4025f3b1bf8a549,98,1264,2,39,773,124895,203,21,15
09843ebeb97dcaa596c157ef38a480031e56ac3a,0,261,2,23,3,522,2,0,20
3ec201417a7d607678a524dd1e9bbe2278ca81bd,8,1439,3,12,502,40539,90,30,56
ab6b873c16d15533f26d33b2a35370ab2bfcb520,30,138,2,13,92,11330,41,3,2
8897fd9bd8b9deb4d9f2528633531c5d94c7c207,20,12,2,6,40,2043,22,0,0
9b5073f711d4424f682038d8f1a62c64fe4e5cfe,27,36,2,16,229,14595,73,0,1
0cd3c058ae0f9d4b1c97dce9e356f93a7a898df1,0,1594,1,1,136,4753,26,0,38
6e0cdc498fc3976c7126023d1850d6bdebccc7d3,66,136,1,18,162,16696,55,0,3
897045eb9122b60290c61417408f2617676d3a96,34,121,2,9,229,14595,73,3,2
c79bd31550bbb0d2c793421e3fc1342822037763,10,102,2,14,112,2316,26,18,8
57a161bd9af4cd3076f96840ebce8a2f450fcd71,39,312,1,8,69,5741,30,6,15
0925666a88a9475a6c24bce0bbb2a406a21b6eb1,4,155,3,4,42,1655,19,54,6
8b10151679d0f32accb17f5aadc970126b4549d5,11,55,2,9,274,14107,64,3,0
597103cd852bf9c38d39f5f15eb3688f6e304730,2,5,2,6,62,5647,34,0,0
764d34049d8dda88687839dc0efacd7e953f62f6,0,19,2,5,68,1608,21,3,0
71e4df0c95a42ba219db8fc6c410da092dc05094,23,194,1,5,76,3390,26,16,7
16bfbc0348e4c0c31e731791a6030d81555369e4,13,103,1,15,99,4327,37,0,2
df91094ea4214b3c919f4fd2d11ca02ab37a4a7f,11,81,3,3,251,29768,80,0,0
14ea5a34fda536d6d852f2520178f57b25164d5a,9,490,2,4,82,3706,25,3,15
c8b7cc865182f0dee8e3e848a13c130fec4e96af,7,23,3,4,181,5216,50,0,1
ae72fefaa856328a71e765406a7be977ed2b4026,4,56,1,3,32,3173,19,12,1
998d51e7f62ae833f46261887c9c901f8b8b0088,0,732,2,29,141,10639,48,3,24
89f92de6456d047e35c357c8a42b3ba5eb9a3ecc,23,434,2,17,228,38353,92,0,9
df7501183bed1b9668b285daad19aea1643935ad,9,64,2,6,109,1877,16,0,0
c0158d5410b6d8a0bb83052a15015d0c18f307fd,98,3745,1,47,96,31505,49,92,155
9c4202ec063157f236ab21c2e2fb2ce3606447a8,46,91,5,37,897,133456,263,0,1
4885895f83e230e07f1d4b180c0d00d78b91e90a,13,124,3,9,252,29236,99,0,1
58d3a7c05d265f30ea76f1d0002553aa081d52a0,13,528,1,0,23,712,9,3,14
ca24f7eafe499c97d5231a7acbe90100ecdde628,0,119,2,8,228,42111,97,0,7
9d559e9ac86a23323026d1477164b33057743f85,0,4242,2,0,254,33323,96,0,190
611b4106271de0ab4910ee6c32f766e5ab98eb47,31,3812,1,15,229,62544,91,16,263
351ee66d3b4eefa7155102854fe21e4e591d0a5d,8,121,2,0,1087,151728,235,0,5
2698378521af9295aab28bbe303d8fab87489f72,5,25,4,3,25,1857,20,0,0
073a7b31fc6c2f5554be96c379fed127a1b9b086,8,141,2,9,47,2268,30,75,8
4baa0fae2c3fac6ef9c58c44632faee07f205971,21,302,2,8,461,61693,147,7,2
b67e110e87a7219833ce0f7d77395ea4023034cf,3,2,1,0,72,2822,26,0,0
3231eb72791766c5c9e86a180c00f918984e5f90,24,250,4,9,301,19528,90,9,5
6bb26fc3fdcf7e7fe9ff90661909b8fc51f6063a,14,33,2,8,72,3314,32,0,1
4203d38305e8975e7a9fb179284e98e359d1172c,23,264,3,8,325,42418,130,0,2
9a89d04174f511ac4f38525d216ac88b818403b5,14,166,6,12,498,60916,155,1,6
72f8d9e4e8cbd0ad1897e9a183836b33298f46a0,38,1531,2,7,368,38746,133,58,26
9b337dfff30929382f525ed68059a9533aaf9dbd,18,427,2,7,59,18222,40,3,13
e9e2ce3b13a5b21149a3b1cd1309892d548f69b5,12,433,2,11,87,9366,42,19,7
98b8f6b3ed539b9a5ef6ff0acf96c0ae020b7fb6,20,41,2,8,29,889,15,0,0
1f9b052b76a1f0145a83539948a864ee7b81170e,8,12,3,5,67,1611,27,0,0
e6238d3582e9120263285466dccc549041b74caf,9,791,2,4,170,17499,57,21,25
4246d8a314f0b1c2bacdd45be097a43b1355e965,12,51,3,6,152,11803,77,0,0
d95ee4a35fe218f35d472a1ce01c28cd459137dd,23,812,1,12,114,3978,29,6,33
9aa77534d947d4300faa312d0d61bde6df0fe25c,11,108,2,7,243,85900,78,0,1
6bfd5456cfbda6ee766c7103e336ffeb744aea3b,11,63,2,9,311,25735,106,0,1
d6bea7bd995ec5f831e83775b137b02dd3c07b94,37,24,1,1,13,98,5,0,0
3a58ed794ba95d3dd8572b5f34dc2f5c391160f6,18,125,4,14,543,39061,149,3,0
2ffd94ad78ad2b0954c5f2ba793d4d9fe4b8c489,54,259,1,19,90,4816,26,0,7
e321f258872a79550d90314394104347bf91892e,40,185,1,25,230,74038,97,0,6
ea891b20b3daa342be11cbbf1cd3c4b132f813d9,72,428,1,15,28,2557,17,0,28
a685e27cbe4af99aaec9a8ce27aced26cf404713,27,112,2,1,217,24355,85,3,3
12b37a590c3a55b8f430d328ec54c892574a932d,19,41,3,7,266,86169,87,0,1
b78fe16a0b5554472c0da35030e6da4d699b2e67,8,532,2,12,137,11694,48,3,27
4e9978cad6ed040639434775f5986d307ca3e26d,20,157,1,7,271,14039,62,12,7
46ba80738127b19a892cfe687ece171251abb806,36,365,3,11,61,6478,30,1,10
59072e4e3a61569fbaa5f0974f08f23dd9f53aec,14,126,2,8,44,839,16,23,2
04b4a16b850908ab64bf789995994eef65cc7a7b,10,34,2,8,25,924,12,3,0
ce681319f227f3efedbbaa41bb7545e5674b45a7,11,33,3,6,55,950,21,0,1
06d014fc0c42ea96b08ce1e5497cf7413b247d75,18,255,2,2,614,38323,97,40,7
35db5f65468d61421f8734f25ba1c270d34a0d1f,0,2749,1,0,50,15089,24,0,174
3e7d5065212c4147492ab28c3cd8cd7357350235,10,139,2,1,61,5958,39,0,2
f6dc12f3e5ee82041d89dec15dc67c5e0d0f315f,0,30,1,1,114,1547,20,0,2
b1224eb90ab9299906c88ba265638aeb785f8065,1,13,2,2,787,39997,106,0,0
6cba61868b7cc3689aca04c9541cb884ac02f7ee,12,1510,2,4,593,43764,112,205,45
cc314af561e8a682aa5b04c576f0579d142ca8d7,1,3,0,4,0,0,0,0,0
32c883848e59156fc11f80129dc4e02774824033,17,84,3,13,104,5000,41,0,1
9bcd106d8fb9654a92ab6d8a2db8a02c20274577,9,419,4,13,264,10887,83,35,11
aa766181d869645232ee8dda4463c433b6623b37,7,64,2,8,339,18188,82,0,2
781b7d7152fa59c8409ce9b55acaeff4a7558183,9,105,2,2,79,4796,32,0,2
53c37d673a7cc24d4458a7843ef989ecf0d4c6c8,6,46,3,5,257,32428,81,9,0
a0104929540ed76ebdfc9b9de7e9ce282fd51f6c,14,477,1,11,64,3255,27,20,30
21b60f74652f8ee8833479a6d1a9adcb3d25ebaf,15,276,2,11,74,63473,40,0,1
cd9c0abb95e3a9d72b72146034b80f7e01c87f00,14,896,3,11,427,42140,136,49,13
6f805667021b3fc9f8232632e368085501abf1e0,82,130,2,21,132,5797,43,0,3
a71a26e2095e7f063c5e69a5df39494f1064978f,3,126,4,5,70,7067,42,93,1
1d25f158ddac2c590e85ee7c494bd98d64113a9d,4,157,3,8,274,24503,108,0,6
814a728eda7e168ac0e0c0ae638b18146b9aa2c5,2,9,3,8,251,12087,52,0,0
5be338744161afb1c44348e46dcc88e5f82327e0,19,84,2,8,10,360,8,3,2
f3d1c16cb00e918837a5cea011b3bdc4f34fe175,25,170,1,11,388,42225,101,13,6
8e40f1224bfd6cf55f8ce24ee2e54b520ea26bd9,19,335,1,13,17,1773,14,0,13
257117497495f8c6d085fe1391c1390059ad5a4c,0,163,1,15,2,166,2,0,2
4140e7481c2599604b14fcd04625274022583631,29,8898,2,25,551,508046,232,851,267
56b430f2b79e5e04347bb291cde1114f6d320f40,24,686,1,10,16,1726,10,14,24
d1e4000e0bd9be053b79de3d3428e9a816f2b1a6,18,37,2,14,168,33944,69,0,0
203f3cc2632dfee825999c369199c60d1931f7c3,22,55,1,10,26,391,10,0,0
0cff8a070b8217bfd2a0fd36c0a065ab045f6e34,47,1602,1,11,482,35293,76,22,70
9c04621a26908832baa5ba8421b48ee7275c7f1c,10,37,2,9,27,4073,18,0,0
3b23f57c752028cd3800b092d2d1ed4323493a84,6,77,1,3,128,1358,19,3,5
5c628b6e8ca5065f5bc5885b2530fd110baed5b2,64,1981,1,19,60,4184,24,369,32
09db33c98c017a6533dac2a811f48784345694a1,7,126,1,10,89,8291,43,3,1
c20b9dbf05b8a34b7449d7eba50f9239535936f7,0,378,1,0,52,5847,24,0,11
6b32b848ed6143535b6301f359dccd078e2b91b6,0,1349,1,3,1,1349,1,0,85
f67ab6bf52c0f8da9d9c5c9232132226f2643085,0,372,2,10,230,9038,51,0,13
70e805c0dfac0f352497846ee0a131f1bcbbb636,10,22,3,1,282,18182,82,0,0
69b2ced345ed15d75620aa70512c5a4126afc9c3,12,3438,3,5,192,27279,91,170,110
51ec04f27776cfe6a0fa57ccb2a87ba41f8e3e82,3,52,4,7,87,1817,27,0,0
3794e4d9ff734bef43530af0ca1f5450e955973f,12,214,1,8,17,1773,14,7,11
3e540d84cc69ac8a0f79d1483306bddfb3a43f22,16,277,1,0,543,99407,133,0,14
0cffd81ce53d86ed710d523ee0d9e6636b85d6de,22,19,1,9,51,903,16,0,0
c5f44aa1353a41f7993e4eb383ae45d0b946c17f,67,4797,1,61,81,17022,36,263,260
484da9926c6309017ff198d11363d2d5c190f18b,28,309,2,1,306,34392,70,0,9
40b949055cb08461ecce261d2bd365e77b41f22e,4,11962,1,0,95,26849,25,0,1209
c02eca2b563c419854c092786e3d62024589d3b3,0,56,3,1,143,1580,31,0,0
3a3c4f016a00749689e1ce4f513cc98489d1c105,12,61,3,8,295,32103,109,0,0
823f356615605231223b27ce5dfda529fc91b12e,9,182,4,12,522,33196,161,3,3
5ef354f2413bca7d819f71a79f6817ac939e1506,29,33,2,2,24,684,17,0,1
290aeb64e20c670e5e37f8491509f63a656ce49b,0,325,1,0,55,540,9,0,10
36eb4928a1de8f2912b92d2b75b53ae3621f6284,6,78,2,6,49,2350,19,0,0
9c9c55300e7773d8fdc546f760a7bd7a7d1d16cd,0,1119,2,0,544,36060,113,0,64
4a3b76103f117778c4ae5b8d845211d9583284a3,0,1957,2,0,333,43307,102,0,158
26b23957454e3d8d0adae6b30a2876264edb4108,1,117,1,2,21,167,5,0,2
60bd245cd16db01086e5002c7af0018740148295,23,206,2,15,70,1991,31,0,3
fab3af9e33c8d561e37ee08a5e302b7860ddf459,21,15,1,7,44,2918,21,0,2
23c191f0a56efa6d23404058606ca0365cf76dce,17,220,2,14,119,10762,44,0,5
ad08c903d552d1bd86a869201c475b41e9406a29,0,59,2,1,161,4554,35,0,1
b9d7ef6da3f596ec3506e823c5a89c0ba8a0815e,101,673,1,44,114,3978,29,0,20
68b9443cf3d4e8c98e082079d494ec4e95cca146,74,1318,1,67,93,9757,45,16,83
68fc87aa0d383fac6b05a2a0db96c1f6d12b2b7b,3,57,2,9,155,16771,53,0,1
560b870fffec0fb3931e609afba86a2d5f83e2f6,23,906,2,10,144,11820,53,111,19
8a02526eadd67fb1e4ce43417cd2a8d6afb37b32,3,29,2,21,197,10687,39,0,0
e5e8f496c0c629b2d2bf4fd0e04cfac43eda5a65,8,322,2,13,315,39339,120,20,8
780e6e4ba15ebfb2070d582cbcde20bb3b6d8c60,12,241,5,23,697,49014,178,16,3
1bd6b74e00a2351dc710dbae8b728482c73c0cbf,0,2183,2,0,126,22350,54,0,56
5248f73d3cf3ce2696ccc241d89c9b2538fd1896,5,1076,2,6,333,43307,102,89,58
0d6930b651e5868f35f85c94a8852438a3beda20,33,587,1,9,54,2272,24,3,51
c09cdeebdfb06657a2d8248adaa13620fb541a65,23,48,1,3,62,726,14,2,4
4822faf4391c8663eebea56e6afc59b70ec56bc3,5,1017,1,19,50,15089,24,33,42
393b376f9abc2053cb23c8920acd44f1fafbe7c4,0,1809,2,0,264,68138,90,0,78
edaad066406a6d18233663372a2072fcf723ffe8,0,232,1,14,43,927,12,9,9
36882ecbd9175a4f6bb97322869532a792ee363f,11,591,2,5,248,23496,71,304,16
7e41f9c202c25d2a2afddbc47252fae7bf7952d7,0,776,2,1,335,35675,104,0,36
814149defbd59891a2dc239124718873e1c753d7,41,380,3,42,274,36556,118,0,8
ceedc1dfbc199d3245a7f3a937cd323ac1215af6,14,1593,2,23,246,26121,63,94,63
d72505bc76c90d09a643a58a1b0cdfcd1f39d5c5,0,943,5,1,449,9013,60,0,22
24cda8a1d4da014e9ab91a4e73f2f988209c1bd4,10,844,4,8,57,13234,36,126,16
0e931ed25be9e1034624151c6027fd2357109783,0,177,5,9,87,1110,19,10,3
3500ba16b9b8b5190b3e98087ad4d4934dbaa515,12,831,2,7,135,14738,49,83,34
615166f926960be405b841abb74f452e6d502ecb,0,764,2,13,69,5834,22,3,21
18a646e86c5598453546fa89d92cfde87bd411d8,5,331,2,10,71,3497,26,0,14
997f66bb9615e137dd2e93ebcdecf4727073b7d4,11,106,1,13,48,10293,29,0,3
00e83eaba36e5b65b12790df751eb9ec6e355429,6,166,3,8,267,8222,41,4,2
f85c9bde467053827083c79d875551faaf261d5e,6,112,3,5,176,22296,68,0,0
9c794c43a3e196e94e05659f792c1b22fe8ea0a5,17,3181,2,47,320,36275,90,10,84
cf741b37d88701c68d4ace0633fd857d8d16f23a,0,172,3,1,302,3414,42,15,3
34c25505dd153eb441d1312d316655b36f337f66,0,463,2,1,145,20818,47,0,3
3214a29542d1a5b34ea03535edb3eb0ff64042dd,5,171,2,7,160,62224,77,0,0
dadc18cbea42880ec23c03a47b9728546b3d2bd7,26,5417,2,20,179,28793,69,0,138
130e30d9218675f3a43ea38b7133e4e1610ad7dd,0,184,1,0,3,189,2,0,11
bfbf8dcd615e36d9d0797208acc437c12a08f0e7,20,1776,3,7,372,349520,180,115,30
f410ed63f89cf0aa51e7f10edb16a736bedc924d,10,42,2,16,11,200,10,0,0
eda49ba6fe39644acb19fa627103f5c127ad690c,9,260,2,9,234,60005,69,12,11
5c07c7db1679d6e4dfb71c70b9601f2f0f3de61a,11,1038,1,2,239,19165,58,128,78
25dd94bc289687ab82a9ceedcec31732e3f1725e,16,192,2,4,132,5797,43,3,5
b71dd4453077ad780d23df3b8e458f45d1e1090c,0,26,1,1,41,1744,19,0,3
acef24c8ba500f048dc885d2e95e1c7374bd25fd,0,4623,1,0,73,104656,35,0,235
92696f3c1c44365dcc459b8c8be380f21aa59dfd,0,522,2,1,586,29711,88,0,11
94b6e0564c6445c2a631cee3da92ad719095c0ef,0,28,1,9,409,2642,27,0,0
86db64c600fe59acfc48fd22bc8484485d5e7337,6,1788,1,11,49,8575,27,74,102
e828048b5b86c3bfdec5dec9f2964bf1764bf827,3,4797,1,2,1,4794,1,0,383
9b6e43983b4f178b9381487f2f6b1eaf20774d6a,5,2568,2,7,142,57982,67,148,76
e4729fcd11e437af302740b6af9e0946ff797d8e,7,11,1,12,215,2923,25,0,0
209ad797747cc11afb681750354bde1b97e860c4,10,347,2,8,367,72361,117,0,5
4d024f36d8f8f2a140f1453117caf12d476a26cc,0,197,2,1,106,1717,23,0,2
c9ec8a85bba8eb226be06d3e64562468d68d2546,4,34141,1,0,73,104656,35,0,2649
34f253d6bd0a5b5f9e6401afbb572e1976754160,0,1924,1,12,280,17915,61,97,67
75e787076eb13fc2a1ecc03403d40c8f11a244e4,1,26,1,1,160,4443,29,0,0
